,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
25,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.18777602910995483, 'average_precision': 0.7661677002906799, 'f1_score': 0.6826384663581848, 'recall': 0.6855518817901611, 'precision': 0.6970344185829163, 'primary_metric': 'f1_score'}",PCA.logFC_v2_64,0.18777602910995483,0.7661677002906799,0.6826384663581848,0.6855518817901611,0.6970344185829163,,,f1_score,CVCL_0023,
26,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.19310316443443298, 'average_precision': 0.7689113020896912, 'f1_score': 0.6896219253540039, 'recall': 0.6960708498954773, 'precision': 0.6973657011985779, 'primary_metric': 'f1_score'}",PCA.logFC_v2_128,0.19310316443443298,0.7689113020896912,0.6896219253540039,0.6960708498954773,0.6973657011985779,,,f1_score,CVCL_0023,
27,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.18516293168067932, 'average_precision': 0.7624008059501648, 'f1_score': 0.6763145923614502, 'recall': 0.6782069802284241, 'precision': 0.69007807970047, 'primary_metric': 'f1_score'}",PCA.t_v2_64,0.18516293168067932,0.7624008059501648,0.6763145923614502,0.6782069802284241,0.69007807970047,,,f1_score,CVCL_0023,
28,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.19229768216609955, 'average_precision': 0.7649926543235779, 'f1_score': 0.6851425766944885, 'recall': 0.6936225295066833, 'precision': 0.6883583664894104, 'primary_metric': 'f1_score'}",PCA.t_v2_128,0.19229768216609955,0.7649926543235779,0.6851425766944885,0.6936225295066833,0.6883583664894104,,,f1_score,CVCL_0023,
29,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.18611359596252441, 'average_precision': 0.7645472884178162, 'f1_score': 0.6839856505393982, 'recall': 0.6884065866470337, 'precision': 0.6933451890945435, 'primary_metric': 'f1_score'}",PCA.logFC_v3_64,0.18611359596252441,0.7645472884178162,0.6839856505393982,0.6884065866470337,0.6933451890945435,,,f1_score,CVCL_0023,
30,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.19655969738960266, 'average_precision': 0.769555926322937, 'f1_score': 0.6914402842521667, 'recall': 0.7024931907653809, 'precision': 0.6915699243545532, 'primary_metric': 'f1_score'}",PCA.logFC_v3_128,0.19655969738960266,0.769555926322937,0.6914402842521667,0.7024931907653809,0.6915699243545532,,,f1_score,CVCL_0023,
31,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.19028033316135406, 'average_precision': 0.7669538855552673, 'f1_score': 0.684149444103241, 'recall': 0.6879596710205078, 'precision': 0.6947077512741089, 'primary_metric': 'f1_score'}",PCA.t_v3_64,0.19028033316135406,0.7669538855552673,0.684149444103241,0.6879596710205078,0.6947077512741089,,,f1_score,CVCL_0023,
32,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.19003842771053314, 'average_precision': 0.7647902369499207, 'f1_score': 0.688176155090332, 'recall': 0.7003467082977295, 'precision': 0.6867970824241638, 'primary_metric': 'f1_score'}",PCA.t_v3_128,0.19003842771053314,0.7647902369499207,0.688176155090332,0.7003467082977295,0.6867970824241638,,,f1_score,CVCL_0023,
33,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.18608498573303223, 'average_precision': 0.76034015417099, 'f1_score': 0.6762393116950989, 'recall': 0.6798551678657532, 'precision': 0.6919401288032532, 'primary_metric': 'f1_score'}",PCA.logFC_v4_64,0.18608498573303223,0.76034015417099,0.6762393116950989,0.6798551678657532,0.6919401288032532,,,f1_score,CVCL_0023,
34,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.20742638409137726, 'average_precision': 0.7762243747711182, 'f1_score': 0.6861773133277893, 'recall': 0.69074547290802, 'precision': 0.7014397978782654, 'primary_metric': 'f1_score'}",PCA.t_v4_64,0.20742638409137726,0.7762243747711182,0.6861773133277893,0.69074547290802,0.7014397978782654,,,f1_score,CVCL_0023,
35,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.1853790134191513, 'average_precision': 0.758560836315155, 'f1_score': 0.6906337738037109, 'recall': 0.7061883807182312, 'precision': 0.6860312819480896, 'primary_metric': 'f1_score'}",PCA.logFC_v4_128,0.1853790134191513,0.758560836315155,0.6906337738037109,0.7061883807182312,0.6860312819480896,,,f1_score,CVCL_0023,
