,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
10,expression/pert_prediction_sciplex3_regression,K562.1,"{'primary_metric': 'L2', 'L2': 7.515018978470749, 'MSE': 0.0034501606816616827, 'MAE': 0.027441892897966027, 'Spearman': 0.22667178875189345, 'Pearson': 0.3183673450763862}",knn_baseline_LPM_emb_0521_170ep,L2,7.515018978470749,0.0034501606816616827,0.027441892897966027,0.22667178875189345,0.3183673450763862,K562
11,expression/pert_prediction_sciplex3_regression,K562.1,"{'primary_metric': 'L2', 'L2': 7.504525888627858, 'MSE': 0.003396909909195531, 'MAE': 0.02756640599325408, 'Spearman': 0.22109097417926646, 'Pearson': 0.3160537311709407}",lasso_baseline_LPM_emb_0521_170ep,L2,7.504525888627858,0.003396909909195531,0.02756640599325408,0.22109097417926646,0.3160537311709407,K562
12,expression/pert_prediction_sciplex3_regression,MCF7.2,"{'primary_metric': 'L2', 'L2': 5.988548188589716, 'MSE': 0.0027991194175788375, 'MAE': 0.02169860696179996, 'Spearman': 0.2050299581791861, 'Pearson': 0.26818794147807}",knn_baseline_LPM_emb_0521_170ep,L2,5.988548188589716,0.0027991194175788375,0.02169860696179996,0.2050299581791861,0.26818794147807,MCF7
13,expression/pert_prediction_sciplex3_regression,MCF7.2,"{'primary_metric': 'L2', 'L2': 6.146806618310857, 'MSE': 0.0028484353634909013, 'MAE': 0.022075688007102988, 'Spearman': 0.21189307353510586, 'Pearson': 0.253288893349025}",lasso_baseline_LPM_emb_0521_170ep,L2,6.146806618310857,0.0028484353634909013,0.022075688007102988,0.21189307353510586,0.253288893349025,MCF7
14,expression/pert_prediction_sciplex3_regression,A549.2,"{'primary_metric': 'L2', 'L2': 7.058474669880042, 'MSE': 0.0033807458621602933, 'MAE': 0.025448940077103716, 'Spearman': 0.21615984757494816, 'Pearson': 0.2660894141480714}",knn_baseline_LPM_emb_0521_170ep,L2,7.058474669880042,0.0033807458621602933,0.025448940077103716,0.21615984757494816,0.2660894141480714,A549
15,expression/pert_prediction_sciplex3_regression,A549.2,"{'primary_metric': 'L2', 'L2': 7.18324508674143, 'MSE': 0.003420471654034664, 'MAE': 0.025933314158248604, 'Spearman': 0.19857618961851103, 'Pearson': 0.23478865212268665}",lasso_baseline_LPM_emb_0521_170ep,L2,7.18324508674143,0.003420471654034664,0.025933314158248604,0.19857618961851103,0.23478865212268665,A549
16,expression/pert_prediction_sciplex3_regression,K562.2,"{'primary_metric': 'L2', 'L2': 6.319463940577098, 'MSE': 0.0023865856167574143, 'MAE': 0.023607853969175845, 'Spearman': 0.19829468248126367, 'Pearson': 0.2490461123319539}",knn_baseline_LPM_emb_0521_170ep,L2,6.319463940577098,0.0023865856167574143,0.023607853969175845,0.19829468248126367,0.2490461123319539,K562
17,expression/pert_prediction_sciplex3_regression,K562.2,"{'primary_metric': 'L2', 'L2': 6.415250012859813, 'MSE': 0.0024267592334227045, 'MAE': 0.023910503965635186, 'Spearman': 0.18826032897045666, 'Pearson': 0.22057767873783854}",lasso_baseline_LPM_emb_0521_170ep,L2,6.415250012859813,0.0024267592334227045,0.023910503965635186,0.18826032897045666,0.22057767873783854,K562
18,expression/pert_prediction_sciplex3_regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 4.653308182609541, 'MSE': 0.0012594493733741313, 'MAE': 0.017431171547076844, 'Spearman': 0.1712723603538537, 'Pearson': 0.18918820906579617}",knn_baseline_LPM_emb_0521_170ep,L2,4.653308182609541,0.0012594493733741313,0.017431171547076844,0.1712723603538537,0.18918820906579617,MCF7
19,expression/pert_prediction_sciplex3_regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 4.989888713486673, 'MSE': 0.0014327449495245457, 'MAE': 0.018365701273144963, 'Spearman': 0.14997223265949539, 'Pearson': 0.15449901588526352}",lasso_baseline_LPM_emb_0521_170ep,L2,4.989888713486673,0.0014327449495245457,0.018365701273144963,0.14997223265949539,0.15449901588526352,MCF7
20,expression/pert_prediction_sciplex3_regression,A549.3,"{'primary_metric': 'L2', 'L2': 5.667258671764719, 'MSE': 0.0018933016576950837, 'MAE': 0.021226905671650587, 'Spearman': 0.18036112035550877, 'Pearson': 0.21183154357146397}",knn_baseline_LPM_emb_0521_170ep,L2,5.667258671764719,0.0018933016576950837,0.021226905671650587,0.18036112035550877,0.21183154357146397,A549
21,expression/pert_prediction_sciplex3_regression,A549.3,"{'primary_metric': 'L2', 'L2': 5.817817560030065, 'MSE': 0.001981956151939807, 'MAE': 0.021672231829637283, 'Spearman': 0.17513141653842057, 'Pearson': 0.1922274665231487}",lasso_baseline_LPM_emb_0521_170ep,L2,5.817817560030065,0.001981956151939807,0.021672231829637283,0.17513141653842057,0.1922274665231487,A549
22,expression/pert_prediction_sciplex3_regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.355951420720497, 'MSE': 0.0016168769504286997, 'MAE': 0.020595109326077395, 'Spearman': 0.17802505778303973, 'Pearson': 0.21479227565819767}",knn_baseline_LPM_emb_0521_170ep,L2,5.355951420720497,0.0016168769504286997,0.020595109326077395,0.17802505778303973,0.21479227565819767,K562
23,expression/pert_prediction_sciplex3_regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.461168488923724, 'MSE': 0.001677904579895759, 'MAE': 0.020856192410121356, 'Spearman': 0.17779472134484278, 'Pearson': 0.19784206756990377}",lasso_baseline_LPM_emb_0521_170ep,L2,5.461168488923724,0.001677904579895759,0.020856192410121356,0.17779472134484278,0.19784206756990377,K562
24,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.153859154749506, 'MSE': 0.005678042971864454, 'MAE': 0.029027094883155614, 'Spearman': 0.2426613444790691, 'Pearson': 0.33743608551405857}",knn_baseline_LPM_emb_0521_170ep,L2,8.153859154749506,0.005678042971864454,0.029027094883155614,0.2426613444790691,0.33743608551405857,MCF7
25,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.176843082151718, 'MSE': 0.005469919917428162, 'MAE': 0.0293363782337552, 'Spearman': 0.23067806446644165, 'Pearson': 0.3026780195251182}",lasso_baseline_LPM_emb_0521_170ep,L2,8.176843082151718,0.005469919917428162,0.0293363782337552,0.23067806446644165,0.3026780195251182,MCF7
26,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.014802436707832, 'MSE': 0.004074582648075689, 'MAE': 0.028329141546405815, 'Spearman': 0.21985267650122556, 'Pearson': 0.3121442525432633}",knn_baseline_LPM_emb_0521_170ep,L2,8.014802436707832,0.004074582648075689,0.028329141546405815,0.21985267650122556,0.3121442525432633,A549
