,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
180,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.024473556896687, 'MSE': 0.005392576468865735, 'MAE': 0.0287795744370642, 'Spearman': 0.2255661672503654, 'Pearson': 0.3122553012058659}",knn_baseline_LPM_emb,L2,8.024473556896687,0.005392576468865735,0.0287795744370642,0.2255661672503654,0.3122553012058659,MCF7
181,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.166190034920424, 'MSE': 0.0056299226090357705, 'MAE': 0.029157438432888483, 'Spearman': 0.23378167648117948, 'Pearson': 0.33871543107204316}",knn_baseline_cats2D,L2,8.166190034920424,0.0056299226090357705,0.029157438432888483,0.23378167648117948,0.33871543107204316,MCF7
182,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.409020878416245, 'MSE': 0.005758326558951688, 'MAE': 0.02978859456662312, 'Spearman': 0.22458810389185008, 'Pearson': 0.3005921448318121}",knn_baseline_random,L2,8.409020878416245,0.005758326558951688,0.02978859456662312,0.22458810389185008,0.3005921448318121,MCF7
183,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 7.110986460277908, 'MSE': 0.004327067526530519, 'MAE': 0.025529679510278364, 'Spearman': 0.4488881934934922, 'Pearson': 0.5675812029639048}",knn_baseline_pca,L2,7.110986460277908,0.004327067526530519,0.025529679510278364,0.4488881934934922,0.5675812029639048,MCF7
184,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.310526981587959, 'MSE': 0.005710715247770149, 'MAE': 0.029565113484602848, 'Spearman': 0.22448857641385755, 'Pearson': 0.3164791579843566}",knn_baseline_ChemBERTa-77M-MTR,L2,8.310526981587959,0.005710715247770149,0.029565113484602848,0.22448857641385755,0.3164791579843566,MCF7
185,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.483846423555166, 'MSE': 0.005750557063538221, 'MAE': 0.030001673462417763, 'Spearman': 0.22200681284833532, 'Pearson': 0.3015586019099244}",knn_baseline_ChemBERTa-77M-MLM,L2,8.483846423555166,0.005750557063538221,0.030001673462417763,0.22200681284833532,0.3015586019099244,MCF7
186,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.445132397778393, 'MSE': 0.005778590061978443, 'MAE': 0.02990740183173366, 'Spearman': 0.21906260410281503, 'Pearson': 0.2977074154464886}",knn_baseline_ECFP:2_pkl,L2,8.445132397778393,0.005778590061978443,0.02990740183173366,0.21906260410281503,0.2977074154464886,MCF7
187,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.417185194263292, 'MSE': 0.005835519189217882, 'MAE': 0.029870686451009067, 'Spearman': 0.21833407811474653, 'Pearson': 0.2948551203054295}",knn_baseline_avalon,L2,8.417185194263292,0.005835519189217882,0.029870686451009067,0.21833407811474653,0.2948551203054295,MCF7
188,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.217777632178288, 'MSE': 0.005680234012463265, 'MAE': 0.029335138427157785, 'Spearman': 0.22692322230185047, 'Pearson': 0.32926763226507716}",knn_baseline_cats3D,L2,8.217777632178288,0.005680234012463265,0.029335138427157785,0.22692322230185047,0.32926763226507716,MCF7
189,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.154921298336898, 'MSE': 0.005602132717155967, 'MAE': 0.029039068325720112, 'Spearman': 0.22895564886752726, 'Pearson': 0.31291599494915573}",knn_baseline_erg,L2,8.154921298336898,0.005602132717155967,0.029039068325720112,0.22895564886752726,0.31291599494915573,MCF7
