,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
15,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.21510173380374908, 'average_precision': 0.7260807156562805, 'f1_score': 0.6763842105865479, 'recall': 0.685481071472168, 'precision': 0.6763219237327576, 'primary_metric': 'f1_score'}",PCA.logFC_v4_128,0.21510173380374908,0.7260807156562805,0.6763842105865479,0.685481071472168,0.6763219237327576,,,f1_score,CVCL_0320,
16,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.2444818615913391, 'average_precision': 0.7418054938316345, 'f1_score': 0.6822898387908936, 'recall': 0.6888561248779297, 'precision': 0.6854119300842285, 'primary_metric': 'f1_score'}",MiniMol,0.2444818615913391,0.7418054938316345,0.6822898387908936,0.6888561248779297,0.6854119300842285,,,f1_score,CVCL_0320,
17,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.22124232351779938, 'average_precision': 0.7286034226417542, 'f1_score': 0.6749834418296814, 'recall': 0.680505096912384, 'precision': 0.6760506629943848, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.22124232351779938,0.7286034226417542,0.6749834418296814,0.680505096912384,0.6760506629943848,,,f1_score,CVCL_0320,
18,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.21349237859249115, 'average_precision': 0.7254931926727295, 'f1_score': 0.6798802018165588, 'recall': 0.6867403984069824, 'precision': 0.6820541024208069, 'primary_metric': 'f1_score'}",chatgpt,0.21349237859249115,0.7254931926727295,0.6798802018165588,0.6867403984069824,0.6820541024208069,,,f1_score,CVCL_0320,
19,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.24120721220970154, 'average_precision': 0.741640031337738, 'f1_score': 0.6827951669692993, 'recall': 0.6894897818565369, 'precision': 0.6846590638160706, 'primary_metric': 'f1_score'}",LPM_emb,0.24120721220970154,0.741640031337738,0.6827951669692993,0.6894897818565369,0.6846590638160706,,,f1_score,CVCL_0320,
20,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.24743476510047913, 'average_precision': 0.7516451478004456, 'f1_score': 0.6709780097007751, 'recall': 0.6811883449554443, 'precision': 0.6707680821418762, 'primary_metric': 'f1_score'}",random,0.24743476510047913,0.7516451478004456,0.6709780097007751,0.6811883449554443,0.6707680821418762,,,f1_score,CVCL_0320,
21,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.2230110764503479, 'average_precision': 0.7310603857040405, 'f1_score': 0.676984429359436, 'recall': 0.685965359210968, 'precision': 0.6788994669914246, 'primary_metric': 'f1_score'}",ECFP:2_pkl,0.2230110764503479,0.7310603857040405,0.676984429359436,0.685965359210968,0.6788994669914246,,,f1_score,CVCL_0320,
22,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.3527185320854187, 'average_precision': 0.855911374092102, 'f1_score': 0.7541797757148743, 'recall': 0.7673894166946411, 'precision': 0.7575872540473938, 'primary_metric': 'f1_score'}",pca,0.3527185320854187,0.855911374092102,0.7541797757148743,0.7673894166946411,0.7575872540473938,,,f1_score,CVCL_0320,
23,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.21490590274333954, 'average_precision': 0.7241683602333069, 'f1_score': 0.6596852540969849, 'recall': 0.667820394039154, 'precision': 0.6624083518981934, 'primary_metric': 'f1_score'}",PCA.logFC_v1_64,0.21490590274333954,0.7241683602333069,0.6596852540969849,0.667820394039154,0.6624083518981934,,,f1_score,CVCL_0320,
24,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.22950094938278198, 'average_precision': 0.734956681728363, 'f1_score': 0.6658734083175659, 'recall': 0.6741684079170227, 'precision': 0.6708647608757019, 'primary_metric': 'f1_score'}",PCA.t_v1_64,0.22950094938278198,0.734956681728363,0.6658734083175659,0.6741684079170227,0.6708647608757019,,,f1_score,CVCL_0320,
25,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.21812555193901062, 'average_precision': 0.7255789041519165, 'f1_score': 0.6631472110748291, 'recall': 0.6663474440574646, 'precision': 0.6719119548797607, 'primary_metric': 'f1_score'}",PCA.logFC_v2_64,0.21812555193901062,0.7255789041519165,0.6631472110748291,0.6663474440574646,0.6719119548797607,,,f1_score,CVCL_0320,
26,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23550979793071747, 'average_precision': 0.7370849251747131, 'f1_score': 0.6693568229675293, 'recall': 0.6773115396499634, 'precision': 0.671986997127533, 'primary_metric': 'f1_score'}",PCA.logFC_v2_128,0.23550979793071747,0.7370849251747131,0.6693568229675293,0.6773115396499634,0.671986997127533,,,f1_score,CVCL_0320,
27,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.233729749917984, 'average_precision': 0.7362242341041565, 'f1_score': 0.664621889591217, 'recall': 0.6665176153182983, 'precision': 0.6771034598350525, 'primary_metric': 'f1_score'}",PCA.t_v2_64,0.233729749917984,0.7362242341041565,0.664621889591217,0.6665176153182983,0.6771034598350525,,,f1_score,CVCL_0320,
28,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23321619629859924, 'average_precision': 0.7353544235229492, 'f1_score': 0.6658604741096497, 'recall': 0.6736009120941162, 'precision': 0.668554961681366, 'primary_metric': 'f1_score'}",PCA.t_v2_128,0.23321619629859924,0.7353544235229492,0.6658604741096497,0.6736009120941162,0.668554961681366,,,f1_score,CVCL_0320,
29,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23300130665302277, 'average_precision': 0.7362210750579834, 'f1_score': 0.6647753715515137, 'recall': 0.6678200364112854, 'precision': 0.6785324215888977, 'primary_metric': 'f1_score'}",PCA.t_v3_64,0.23300130665302277,0.7362210750579834,0.6647753715515137,0.6678200364112854,0.6785324215888977,,,f1_score,CVCL_0320,
30,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23199748992919922, 'average_precision': 0.7364858388900757, 'f1_score': 0.6677572727203369, 'recall': 0.6769245266914368, 'precision': 0.6691660284996033, 'primary_metric': 'f1_score'}",PCA.logFC_v3_128,0.23199748992919922,0.7364858388900757,0.6677572727203369,0.6769245266914368,0.6691660284996033,,,f1_score,CVCL_0320,
31,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.21766406297683716, 'average_precision': 0.7247101664543152, 'f1_score': 0.6602811217308044, 'recall': 0.6639166474342346, 'precision': 0.6689704060554504, 'primary_metric': 'f1_score'}",PCA.logFC_v3_64,0.21766406297683716,0.7247101664543152,0.6602811217308044,0.6639166474342346,0.6689704060554504,,,f1_score,CVCL_0320,
32,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.22459092736244202, 'average_precision': 0.7305449843406677, 'f1_score': 0.6629615426063538, 'recall': 0.6700283288955688, 'precision': 0.6664860248565674, 'primary_metric': 'f1_score'}",PCA.t_v3_128,0.22459092736244202,0.7305449843406677,0.6629615426063538,0.6700283288955688,0.6664860248565674,,,f1_score,CVCL_0320,
33,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23622320592403412, 'average_precision': 0.7340103983879089, 'f1_score': 0.6643792986869812, 'recall': 0.6708124876022339, 'precision': 0.6694574952125549, 'primary_metric': 'f1_score'}",PCA.logFC_v4_64,0.23622320592403412,0.7340103983879089,0.6643792986869812,0.6708124876022339,0.6694574952125549,,,f1_score,CVCL_0320,
34,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23868028819561005, 'average_precision': 0.7379323244094849, 'f1_score': 0.6653886437416077, 'recall': 0.6764276623725891, 'precision': 0.6652913689613342, 'primary_metric': 'f1_score'}",PCA.logFC_v4_128,0.23868028819561005,0.7379323244094849,0.6653886437416077,0.6764276623725891,0.6652913689613342,,,f1_score,CVCL_0320,
35,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23319609463214874, 'average_precision': 0.7333686351776123, 'f1_score': 0.6633625030517578, 'recall': 0.6671358346939087, 'precision': 0.6740357279777527, 'primary_metric': 'f1_score'}",PCA.t_v4_64,0.23319609463214874,0.7333686351776123,0.6633625030517578,0.6671358346939087,0.6740357279777527,,,f1_score,CVCL_0320,
36,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23219898343086243, 'average_precision': 0.7343528866767883, 'f1_score': 0.6657554507255554, 'recall': 0.6747950911521912, 'precision': 0.6667488813400269, 'primary_metric': 'f1_score'}",PCA.t_v4_128,0.23219898343086243,0.7343528866767883,0.6657554507255554,0.6747950911521912,0.6667488813400269,,,f1_score,CVCL_0320,
37,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23308029770851135, 'average_precision': 0.7331503033638, 'f1_score': 0.6674644947052002, 'recall': 0.6777584552764893, 'precision': 0.6691012978553772, 'primary_metric': 'f1_score'}",MiniMol,0.23308029770851135,0.7331503033638,0.6674644947052002,0.6777584552764893,0.6691012978553772,,,f1_score,CVCL_0320,
38,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.2530512809753418, 'average_precision': 0.7414301633834839, 'f1_score': 0.6701319813728333, 'recall': 0.6787086129188538, 'precision': 0.6715309023857117, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.2530512809753418,0.7414301633834839,0.6701319813728333,0.6787086129188538,0.6715309023857117,,,f1_score,CVCL_0320,
39,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.23398102819919586, 'average_precision': 0.7315073013305664, 'f1_score': 0.6640707850456238, 'recall': 0.6742314696311951, 'precision': 0.6629602909088135, 'primary_metric': 'f1_score'}",chatgpt,0.23398102819919586,0.7315073013305664,0.6640707850456238,0.6742314696311951,0.6629602909088135,,,f1_score,CVCL_0320,
40,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.24985113739967346, 'average_precision': 0.7456182837486267, 'f1_score': 0.6729267239570618, 'recall': 0.6843645572662354, 'precision': 0.6767299175262451, 'primary_metric': 'f1_score'}",LPM_emb,0.24985113739967346,0.7456182837486267,0.6729267239570618,0.6843645572662354,0.6767299175262451,,,f1_score,CVCL_0320,
41,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2742026150226593, 'average_precision': 0.767947256565094, 'f1_score': 0.6498547196388245, 'recall': 0.6692931056022644, 'precision': 0.6443027257919312, 'primary_metric': 'f1_score'}",random,0.2742026150226593,0.767947256565094,0.6498547196388245,0.6692931056022644,0.6443027257919312,,,f1_score,CVCL_0320,
42,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.34897565841674805, 'average_precision': 0.8527719974517822, 'f1_score': 0.7181276082992554, 'recall': 0.7366729974746704, 'precision': 0.7170861959457397, 'primary_metric': 'f1_score'}",pca,0.34897565841674805,0.8527719974517822,0.7181276082992554,0.7366729974746704,0.7170861959457397,,,f1_score,CVCL_0320,
43,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'roc_auc': 0.2192087024450302, 'average_precision': 0.7257053256034851, 'f1_score': 0.6593177914619446, 'recall': 0.6705085635185242, 'precision': 0.6574042439460754, 'primary_metric': 'f1_score'}",ECFP:2_pkl,0.2192087024450302,0.7257053256034851,0.6593177914619446,0.6705085635185242,0.6574042439460754,,,f1_score,CVCL_0320,
44,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2562008202075958, 'average_precision': 0.7458468079566956, 'f1_score': 0.631963312625885, 'recall': 0.6480533480644226, 'precision': 0.6281654834747314, 'primary_metric': 'f1_score'}",PCA.logFC_v1_64,0.2562008202075958,0.7458468079566956,0.631963312625885,0.6480533480644226,0.6281654834747314,,,f1_score,CVCL_0320,
45,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.24115930497646332, 'average_precision': 0.7474933862686157, 'f1_score': 0.6358693242073059, 'recall': 0.6452832818031311, 'precision': 0.6415027976036072, 'primary_metric': 'f1_score'}",PCA.t_v2_64,0.24115930497646332,0.7474933862686157,0.6358693242073059,0.6452832818031311,0.6415027976036072,,,f1_score,CVCL_0320,
46,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2138885259628296, 'average_precision': 0.7267985939979553, 'f1_score': 0.6340678334236145, 'recall': 0.6480851769447327, 'precision': 0.6345205903053284, 'primary_metric': 'f1_score'}",PCA.logFC_v2_64,0.2138885259628296,0.7267985939979553,0.6340678334236145,0.6480851769447327,0.6345205903053284,,,f1_score,CVCL_0320,
47,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.23399744927883148, 'average_precision': 0.7322385311126709, 'f1_score': 0.6259053349494934, 'recall': 0.6437373757362366, 'precision': 0.6200892925262451, 'primary_metric': 'f1_score'}",PCA.t_v1_64,0.23399744927883148,0.7322385311126709,0.6259053349494934,0.6437373757362366,0.6200892925262451,,,f1_score,CVCL_0320,
48,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2561478912830353, 'average_precision': 0.7472318410873413, 'f1_score': 0.6395162343978882, 'recall': 0.6578121185302734, 'precision': 0.6345853805541992, 'primary_metric': 'f1_score'}",PCA.logFC_v2_128,0.2561478912830353,0.7472318410873413,0.6395162343978882,0.6578121185302734,0.6345853805541992,,,f1_score,CVCL_0320,
49,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.21938872337341309, 'average_precision': 0.7331984639167786, 'f1_score': 0.6329553127288818, 'recall': 0.6535552740097046, 'precision': 0.6243940591812134, 'primary_metric': 'f1_score'}",PCA.t_v2_128,0.21938872337341309,0.7331984639167786,0.6329553127288818,0.6535552740097046,0.6243940591812134,,,f1_score,CVCL_0320,
50,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.22733071446418762, 'average_precision': 0.7410728335380554, 'f1_score': 0.6366878747940063, 'recall': 0.6449431777000427, 'precision': 0.6455066800117493, 'primary_metric': 'f1_score'}",PCA.t_v3_64,0.22733071446418762,0.7410728335380554,0.6366878747940063,0.6449431777000427,0.6455066800117493,,,f1_score,CVCL_0320,
51,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.21402888000011444, 'average_precision': 0.7260341048240662, 'f1_score': 0.6350541114807129, 'recall': 0.6507422924041748, 'precision': 0.6342318058013916, 'primary_metric': 'f1_score'}",PCA.logFC_v3_64,0.21402888000011444,0.7260341048240662,0.6350541114807129,0.6507422924041748,0.6342318058013916,,,f1_score,CVCL_0320,
52,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.22784912586212158, 'average_precision': 0.732782244682312, 'f1_score': 0.6363785862922668, 'recall': 0.6547876596450806, 'precision': 0.6299333572387695, 'primary_metric': 'f1_score'}",PCA.logFC_v3_128,0.22784912586212158,0.732782244682312,0.6363785862922668,0.6547876596450806,0.6299333572387695,,,f1_score,CVCL_0320,
53,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.24626530706882477, 'average_precision': 0.7501317858695984, 'f1_score': 0.6419745683670044, 'recall': 0.6621798276901245, 'precision': 0.6361875534057617, 'primary_metric': 'f1_score'}",PCA.t_v3_128,0.24626530706882477,0.7501317858695984,0.6419745683670044,0.6621798276901245,0.6361875534057617,,,f1_score,CVCL_0320,
54,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2454153448343277, 'average_precision': 0.744782030582428, 'f1_score': 0.6329755783081055, 'recall': 0.6476551294326782, 'precision': 0.6339221000671387, 'primary_metric': 'f1_score'}",PCA.logFC_v4_64,0.2454153448343277,0.744782030582428,0.6329755783081055,0.6476551294326782,0.6339221000671387,,,f1_score,CVCL_0320,
55,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2500673532485962, 'average_precision': 0.7477969527244568, 'f1_score': 0.6370697617530823, 'recall': 0.649405837059021, 'precision': 0.6429837942123413, 'primary_metric': 'f1_score'}",PCA.t_v4_64,0.2500673532485962,0.7477969527244568,0.6370697617530823,0.649405837059021,0.6429837942123413,,,f1_score,CVCL_0320,
56,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2728041112422943, 'average_precision': 0.7634011507034302, 'f1_score': 0.6400340795516968, 'recall': 0.6588005423545837, 'precision': 0.6335353851318359, 'primary_metric': 'f1_score'}",PCA.logFC_v4_128,0.2728041112422943,0.7634011507034302,0.6400340795516968,0.6588005423545837,0.6335353851318359,,,f1_score,CVCL_0320,
57,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.23720304667949677, 'average_precision': 0.737545907497406, 'f1_score': 0.6302222609519958, 'recall': 0.6508451104164124, 'precision': 0.6234421133995056, 'primary_metric': 'f1_score'}",PCA.t_v4_128,0.23720304667949677,0.737545907497406,0.6302222609519958,0.6508451104164124,0.6234421133995056,,,f1_score,CVCL_0320,
58,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.23565755784511566, 'average_precision': 0.7332162261009216, 'f1_score': 0.6301910281181335, 'recall': 0.6518594026565552, 'precision': 0.6201533675193787, 'primary_metric': 'f1_score'}",MiniMol,0.23565755784511566,0.7332162261009216,0.6301910281181335,0.6518594026565552,0.6201533675193787,,,f1_score,CVCL_0320,
59,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.23093420267105103, 'average_precision': 0.7422378659248352, 'f1_score': 0.6266821622848511, 'recall': 0.6487703323364258, 'precision': 0.6159473657608032, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.23093420267105103,0.7422378659248352,0.6266821622848511,0.6487703323364258,0.6159473657608032,,,f1_score,CVCL_0320,
60,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.24796068668365479, 'average_precision': 0.7441366314888, 'f1_score': 0.6295737624168396, 'recall': 0.6492919325828552, 'precision': 0.6206706166267395, 'primary_metric': 'f1_score'}",chatgpt,0.24796068668365479,0.7441366314888,0.6295737624168396,0.6492919325828552,0.6206706166267395,,,f1_score,CVCL_0320,
61,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.20910482108592987, 'average_precision': 0.7219352126121521, 'f1_score': 0.6294572949409485, 'recall': 0.6538289189338684, 'precision': 0.6161110401153564, 'primary_metric': 'f1_score'}",ECFP:2_pkl,0.20910482108592987,0.7219352126121521,0.6294572949409485,0.6538289189338684,0.6161110401153564,,,f1_score,CVCL_0320,
62,expression/pert_prediction_tahoe_deg,CVCL_0320.2,"{'roc_auc': 0.2819809019565582, 'average_precision': 0.7786845564842224, 'f1_score': 0.6524640321731567, 'recall': 0.6706225872039795, 'precision': 0.6478874087333679, 'primary_metric': 'f1_score'}",LPM_emb,0.2819809019565582,0.7786845564842224,0.6524640321731567,0.6706225872039795,0.6478874087333679,,,f1_score,CVCL_0320,
63,expression/pert_prediction_tahoe_deg,CVCL_0320.3,"{'roc_auc': 0.2507164180278778, 'average_precision': 0.7492236495018005, 'f1_score': 0.6863941550254822, 'recall': 0.6967085599899292, 'precision': 0.6889716982841492, 'primary_metric': 'f1_score'}",random,0.2507164180278778,0.7492236495018005,0.6863941550254822,0.6967085599899292,0.6889716982841492,,,f1_score,CVCL_0320,
64,expression/pert_prediction_tahoe_deg,CVCL_0320.3,"{'roc_auc': 0.22905805706977844, 'average_precision': 0.7291591763496399, 'f1_score': 0.6683452129364014, 'recall': 0.6773232221603394, 'precision': 0.6696102023124695, 'primary_metric': 'f1_score'}",PCA.logFC_v1_64,0.22905805706977844,0.7291591763496399,0.6683452129364014,0.6773232221603394,0.6696102023124695,,,f1_score,CVCL_0320,
65,expression/pert_prediction_tahoe_deg,CVCL_0320.3,"{'roc_auc': 0.3524198830127716, 'average_precision': 0.8526574373245239, 'f1_score': 0.7535123229026794, 'recall': 0.7631450891494751, 'precision': 0.7620800733566284, 'primary_metric': 'f1_score'}",pca,0.3524198830127716,0.8526574373245239,0.7535123229026794,0.7631450891494751,0.7620800733566284,,,f1_score,CVCL_0320,
66,expression/pert_prediction_tahoe_deg,CVCL_0320.3,"{'roc_auc': 0.23410850763320923, 'average_precision': 0.732637882232666, 'f1_score': 0.6682412624359131, 'recall': 0.6738201975822449, 'precision': 0.6757815480232239, 'primary_metric': 'f1_score'}",PCA.logFC_v2_64,0.23410850763320923,0.732637882232666,0.6682412624359131,0.6738201975822449,0.6757815480232239,,,f1_score,CVCL_0320,
67,expression/pert_prediction_tahoe_deg,CVCL_0320.3,"{'roc_auc': 0.2374037802219391, 'average_precision': 0.7351891398429871, 'f1_score': 0.6701064109802246, 'recall': 0.6774401664733887, 'precision': 0.6751818656921387, 'primary_metric': 'f1_score'}",PCA.t_v1_64,0.2374037802219391,0.7351891398429871,0.6701064109802246,0.6774401664733887,0.6751818656921387,,,f1_score,CVCL_0320,
