,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
6041,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.28302422165870667, 'average_precision': 0.6988720297813416, 'f1_score': 0.6262587308883667, 'recall': 0.635046124458313, 'precision': 0.6277890205383301, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_concat,0.28302422165870667,0.6988720297813416,0.6262587308883667,0.635046124458313,0.6277890205383301,,,f1_score,CVCL_1731,
6042,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.2615947127342224, 'average_precision': 0.6820871233940125, 'f1_score': 0.5998760461807251, 'recall': 0.602170467376709, 'precision': 0.6274430751800537, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_concat,0.2615947127342224,0.6820871233940125,0.5998760461807251,0.602170467376709,0.6274430751800537,,,f1_score,CVCL_1731,
6043,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.28526100516319275, 'average_precision': 0.6955135464668274, 'f1_score': 0.6311148405075073, 'recall': 0.6392582654953003, 'precision': 0.6359038949012756, 'primary_metric': 'f1_score'}",gene_targets_confidence_name_only,0.28526100516319275,0.6955135464668274,0.6311148405075073,0.6392582654953003,0.6359038949012756,,,f1_score,CVCL_1731,
6044,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.28314900398254395, 'average_precision': 0.7048520445823669, 'f1_score': 0.6327716708183289, 'recall': 0.6410621404647827, 'precision': 0.6371166706085205, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.28314900398254395,0.7048520445823669,0.6327716708183289,0.6410621404647827,0.6371166706085205,,,f1_score,CVCL_1731,
6045,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.291025847196579, 'average_precision': 0.7023800015449524, 'f1_score': 0.633834183216095, 'recall': 0.641574501991272, 'precision': 0.637799859046936, 'primary_metric': 'f1_score'}",gene_targets_confidence_with_pubchem,0.291025847196579,0.7023800015449524,0.633834183216095,0.641574501991272,0.637799859046936,,,f1_score,CVCL_1731,
6046,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.27829983830451965, 'average_precision': 0.6935513019561768, 'f1_score': 0.6346918344497681, 'recall': 0.642187237739563, 'precision': 0.6391211152076721, 'primary_metric': 'f1_score'}",gene_targets_binary_name_only,0.27829983830451965,0.6935513019561768,0.6346918344497681,0.642187237739563,0.6391211152076721,,,f1_score,CVCL_1731,
6047,expression/pert_prediction_tahoe_deg,CVCL_1731.2,"{'roc_auc': 0.29082685708999634, 'average_precision': 0.7046370506286621, 'f1_score': 0.6269739270210266, 'recall': 0.6366187930107117, 'precision': 0.6288169026374817, 'primary_metric': 'f1_score'}",gene_targets_binary_with_pubchem,0.29082685708999634,0.7046370506286621,0.6269739270210266,0.6366187930107117,0.6288169026374817,,,f1_score,CVCL_1731,
6048,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.254069060087204, 'average_precision': 0.7142758965492249, 'f1_score': 0.646540105342865, 'recall': 0.6557615995407104, 'precision': 0.6436381340026855, 'primary_metric': 'f1_score'}",random,0.254069060087204,0.7142758965492249,0.646540105342865,0.6557615995407104,0.6436381340026855,,,f1_score,CVCL_C466,
6049,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.32534798979759216, 'average_precision': 0.8019474148750305, 'f1_score': 0.6977261304855347, 'recall': 0.7066639065742493, 'precision': 0.7016350626945496, 'primary_metric': 'f1_score'}",pca,0.32534798979759216,0.8019474148750305,0.6977261304855347,0.7066639065742493,0.7016350626945496,,,f1_score,CVCL_C466,
6050,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2850216031074524, 'average_precision': 0.7341856956481934, 'f1_score': 0.6548759341239929, 'recall': 0.6644154191017151, 'precision': 0.654181957244873, 'primary_metric': 'f1_score'}",LPM_emb,0.2850216031074524,0.7341856956481934,0.6548759341239929,0.6644154191017151,0.654181957244873,,,f1_score,CVCL_C466,
